reward 19,reward 20,reward 16,reward 26,reward 14,reward 1,reward 25,reward 28,reward 29,reward 3,reward 5,reward 8,reward 10,reward 21,reward 11,StepNum,reward 9,reward 15,reward 18,reward 7,reward 0,reward 22,reward 6,reward 13,reward 2,reward 12,reward 24,reward 27,reward 17,reward 4,reward 23
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4376000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4377000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4378000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4379000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4380000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4381000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4382000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4383000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4384000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4385000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4386000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4387000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4388000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4389000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4390000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4391000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4392000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4393000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4394000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4395000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4396000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4397000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4398000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4399000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4400000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4401000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4402000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4403000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4404000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4405000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4406000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4407000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4408000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4409000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4410000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4411000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4412000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4413000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4414000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4415000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4416000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4417000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4418000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4419000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4420000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4421000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4422000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4423000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4424000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4425000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4426000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4427000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4428000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4429000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4430000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,4431000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
