reward 4,StepNum,reward 8,reward 1,reward 9,reward 7,reward 6,reward 5,reward 0,reward 2,reward 3
991.5328900075635,925000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,926000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,927000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,928000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,929000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,930000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,931000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,932000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,933000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,934000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,935000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,936000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,937000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,938000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,939000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,940000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,941000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,942000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,943000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,944000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,945000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,946000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,947000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,948000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,949000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,950000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,951000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,952000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,953000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,954000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,955000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,956000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,957000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,958000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,959000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,960000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,961000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,962000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,963000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,964000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,965000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,966000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,967000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,968000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,969000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,970000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,971000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,972000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,973000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,974000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,975000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,976000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,977000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,978000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,979000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,980000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,981000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,982000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,983000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,984000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,985000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,986000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,987000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,988000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,989000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,990000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,991000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,992000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,993000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,994000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,995000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,996000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,997000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,998000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,999000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1000000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1001000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1002000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1003000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1004000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1005000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1006000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1007000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1008000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1009000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1010000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1011000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1012000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1013000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1014000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1015000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1016000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1017000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1018000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1019000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1020000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1021000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1022000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1023000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1024000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1025000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1026000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1027000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1028000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1029000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1030000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1031000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1032000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1033000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1034000,946.3920469532222,1030.0189479325663,943.9599538188304,950.6260284907231,966.6941674557331,966.8268358028233,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1035000,950.6260284907231,1030.0189479325663,946.3920469532222,966.6941674557331,966.8268358028233,972.2599434198919,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1036000,950.6260284907231,1030.0189479325663,946.3920469532222,966.6941674557331,966.8268358028233,972.2599434198919,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1037000,950.6260284907231,1030.0189479325663,946.3920469532222,966.6941674557331,966.8268358028233,972.2599434198919,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1038000,950.6260284907231,1030.0189479325663,946.3920469532222,966.6941674557331,966.8268358028233,972.2599434198919,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1039000,950.6260284907231,1030.0189479325663,946.3920469532222,966.6941674557331,966.8268358028233,972.2599434198919,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1040000,950.6260284907231,1030.0189479325663,946.3920469532222,966.6941674557331,966.8268358028233,972.2599434198919,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1041000,950.6260284907231,1030.0189479325663,946.3920469532222,966.6941674557331,966.8268358028233,972.2599434198919,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1042000,950.6260284907231,1030.0189479325663,946.3920469532222,966.6941674557331,966.8268358028233,972.2599434198919,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1043000,950.6260284907231,1030.0189479325663,946.3920469532222,966.6941674557331,966.8268358028233,972.2599434198919,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1044000,950.6260284907231,1030.0189479325663,946.3920469532222,966.6941674557331,966.8268358028233,972.2599434198919,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1045000,950.6260284907231,1030.0189479325663,946.3920469532222,966.6941674557331,966.8268358028233,972.2599434198919,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1046000,950.6260284907231,1030.0189479325663,946.3920469532222,966.6941674557331,966.8268358028233,972.2599434198919,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1047000,950.6260284907231,1030.0189479325663,946.3920469532222,966.6941674557331,966.8268358028233,972.2599434198919,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1048000,950.6260284907231,1030.0189479325663,946.3920469532222,966.6941674557331,966.8268358028233,972.2599434198919,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1049000,950.6260284907231,1030.0189479325663,946.3920469532222,966.6941674557331,966.8268358028233,972.2599434198919,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1050000,950.6260284907231,1030.0189479325663,946.3920469532222,966.6941674557331,966.8268358028233,972.2599434198919,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1051000,950.6260284907231,1030.0189479325663,946.3920469532222,966.6941674557331,966.8268358028233,972.2599434198919,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1052000,950.6260284907231,1030.0189479325663,946.3920469532222,966.6941674557331,966.8268358028233,972.2599434198919,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1053000,950.6260284907231,1030.0189479325663,946.3920469532222,966.6941674557331,966.8268358028233,972.2599434198919,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1054000,950.6260284907231,1030.0189479325663,946.3920469532222,966.6941674557331,966.8268358028233,972.2599434198919,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1055000,950.6260284907231,1030.0189479325663,946.3920469532222,966.6941674557331,966.8268358028233,972.2599434198919,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1056000,950.6260284907231,1030.0189479325663,946.3920469532222,966.6941674557331,966.8268358028233,972.2599434198919,1037.7387724580553,1012.6053806689182,996.1624333260316
991.5328900075635,1057000,950.6260284907231,1030.0189479325663,946.3920469532222,966.6941674557331,966.8268358028233,972.2599434198919,1037.7387724580553,1012.6053806689182,996.1624333260316
996.1624333260316,1058000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
996.1624333260316,1059000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
996.1624333260316,1060000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
996.1624333260316,1061000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
996.1624333260316,1062000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
996.1624333260316,1063000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
996.1624333260316,1064000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
996.1624333260316,1065000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
996.1624333260316,1066000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
996.1624333260316,1067000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
996.1624333260316,1068000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
996.1624333260316,1069000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
996.1624333260316,1070000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
996.1624333260316,1071000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
996.1624333260316,1072000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
996.1624333260316,1073000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
996.1624333260316,1074000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
996.1624333260316,1075000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
996.1624333260316,1076000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
996.1624333260316,1077000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
996.1624333260316,1078000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
996.1624333260316,1079000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
996.1624333260316,1080000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
996.1624333260316,1081000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
996.1624333260316,1082000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
996.1624333260316,1083000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
996.1624333260316,1084000,966.6941674557331,1032.9162566991129,950.6260284907231,966.8268358028233,972.2599434198919,991.5328900075635,1037.7387724580553,1030.0189479325663,1012.6053806689182
