reward 24,reward 22,reward 21,reward 18,reward 17,reward 10,reward 8,reward 7,reward 3,reward 13,reward 5,reward 29,reward 2,reward 19,reward 23,reward 26,reward 4,reward 14,reward 27,reward 16,reward 1,reward 28,reward 11,reward 12,reward 15,reward 25,StepNum,reward 20,reward 9,reward 6,reward 0
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,574000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,575000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,576000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,577000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,578000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,579000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,580000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,581000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,582000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,583000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,584000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,585000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,586000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,587000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,588000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,589000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,590000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,591000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,592000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,593000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,594000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,595000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,596000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,597000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,598000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,599000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,600000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,601000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,602000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,603000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,604000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,605000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,606000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,607000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,608000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,609000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,610000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,611000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,612000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,613000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,614000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,615000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,616000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,617000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,618000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,619000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,620000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,621000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,622000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,623000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,624000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,625000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,626000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,627000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,628000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,629000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
74.02422725635272,74.026890519107,74.026990519107,74.52131673628728,74.69869762848242,147.3198390330506,159.31238187826352,180.63182487427474,316.9579096617545,75.11030457807418,281.73274130854105,73.9396933036208,324.7535221999883,74.4006426687923,74.02671785785581,74.01565897656013,299.5231331566594,75.10251581165028,74.00717249702886,74.76895212095987,344.33944095523896,73.99247725581851,137.81212417462228,127.42987854135274,74.86758148907633,74.02412725635271,630000,74.1778523433915,151.66746982426392,236.5969021129047,412.11191409587
