reward 29,reward 16,reward 19,reward 4,StepNum,reward 6,reward 25,reward 5,reward 18,reward 3,reward 24,reward 13,reward 22,reward 23,reward 9,reward 15,reward 2,reward 11,reward 27,reward 0,reward 12,reward 1,reward 26,reward 10,reward 8,reward 28,reward 7,reward 20,reward 14,reward 21,reward 17
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1591000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1592000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1593000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1594000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1595000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1596000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1597000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1598000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1599000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1600000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1601000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1602000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1603000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1604000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1605000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1606000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1607000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1608000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1609000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1610000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1611000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1612000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1613000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1614000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1615000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1616000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1617000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1618000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1619000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1620000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1621000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1622000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1623000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1624000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1625000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1626000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1627000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1628000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1629000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1630000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1631000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1632000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1633000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1634000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1635000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1636000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1637000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1638000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1639000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1640000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1641000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1642000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1643000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1644000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1645000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
405.87849725164267,420.67143818338366,413.0032853696464,458.0791586036586,1646000,438.69133243846574,408.9056501365017,455.1135240748643,417.53943946193334,459.6369041557924,409.09113115744685,424.46046894872455,410.13804634055765,410.0997355277776,435.171234401619,421.86382592023614,460.7386331893766,427.53576622725177,406.9730128827184,469.9808714279172,425.19595928084914,468.25418899134456,407.1997029943252,433.9664604106306,436.47142332369424,406.2828020531391,436.9800659887225,411.3691839546264,424.42336588324775,410.2591246888062,420.2869781756925
