reward 4,reward 22,reward 21,reward 26,reward 8,reward 28,StepNum,reward 13,reward 25,reward 7,reward 3,reward 27,reward 9,reward 18,reward 1,reward 11,reward 20,reward 0,reward 14,reward 2,reward 15,reward 10,reward 12,reward 24,reward 29,reward 19,reward 5,reward 16,reward 23,reward 17,reward 6
334.9900653772452,267.21953515431284,268.3280876900035,265.24887223505164,292.005040417366,264.72135662140977,1529000,276.24497038926256,265.51171304545346,296.30960226496046,346.7190813933673,264.78485337379425,290.9035509860931,270.40161129989235,348.6240630448085,286.62186857251237,268.35881977614804,360.14394111384513,276.20715828408464,347.49482431212823,275.96520641285395,290.7685592533501,283.68464429749395,266.89023447514967,263.88175772137646,269.2589273945885,306.4173858310103,275.784062712523,267.0693867408539,271.5910487104512,298.04988456311196
334.9900653772452,267.21953515431284,268.3280876900035,265.24887223505164,292.005040417366,264.72135662140977,1530000,276.24497038926256,265.51171304545346,296.30960226496046,346.7190813933673,264.78485337379425,290.9035509860931,270.40161129989235,348.6240630448085,286.62186857251237,268.35881977614804,360.14394111384513,276.20715828408464,347.49482431212823,275.96520641285395,290.7685592533501,283.68464429749395,266.89023447514967,263.88175772137646,269.2589273945885,306.4173858310103,275.784062712523,267.0693867408539,271.5910487104512,298.04988456311196
334.9900653772452,267.21953515431284,268.3280876900035,265.24887223505164,292.005040417366,264.72135662140977,1531000,276.24497038926256,265.51171304545346,296.30960226496046,346.7190813933673,264.78485337379425,290.9035509860931,270.40161129989235,348.6240630448085,286.62186857251237,268.35881977614804,360.14394111384513,276.20715828408464,347.49482431212823,275.96520641285395,290.7685592533501,283.68464429749395,266.89023447514967,263.88175772137646,269.2589273945885,306.4173858310103,275.784062712523,267.0693867408539,271.5910487104512,298.04988456311196
334.9900653772452,267.21953515431284,268.3280876900035,265.24887223505164,292.005040417366,264.72135662140977,1532000,276.24497038926256,265.51171304545346,296.30960226496046,346.7190813933673,264.78485337379425,290.9035509860931,270.40161129989235,348.6240630448085,286.62186857251237,268.35881977614804,360.14394111384513,276.20715828408464,347.49482431212823,275.96520641285395,290.7685592533501,283.68464429749395,266.89023447514967,263.88175772137646,269.2589273945885,306.4173858310103,275.784062712523,267.0693867408539,271.5910487104512,298.04988456311196
334.9900653772452,267.21953515431284,268.3280876900035,265.24887223505164,292.005040417366,264.72135662140977,1533000,276.24497038926256,265.51171304545346,296.30960226496046,346.7190813933673,264.78485337379425,290.9035509860931,270.40161129989235,348.6240630448085,286.62186857251237,268.35881977614804,360.14394111384513,276.20715828408464,347.49482431212823,275.96520641285395,290.7685592533501,283.68464429749395,266.89023447514967,263.88175772137646,269.2589273945885,306.4173858310103,275.784062712523,267.0693867408539,271.5910487104512,298.04988456311196
334.9900653772452,267.21953515431284,268.3280876900035,265.24887223505164,292.005040417366,264.72135662140977,1534000,276.24497038926256,265.51171304545346,296.30960226496046,346.7190813933673,264.78485337379425,290.9035509860931,270.40161129989235,348.6240630448085,286.62186857251237,268.35881977614804,360.14394111384513,276.20715828408464,347.49482431212823,275.96520641285395,290.7685592533501,283.68464429749395,266.89023447514967,263.88175772137646,269.2589273945885,306.4173858310103,275.784062712523,267.0693867408539,271.5910487104512,298.04988456311196
334.9900653772452,267.21953515431284,268.3280876900035,265.24887223505164,292.005040417366,264.72135662140977,1535000,276.24497038926256,265.51171304545346,296.30960226496046,346.7190813933673,264.78485337379425,290.9035509860931,270.40161129989235,348.6240630448085,286.62186857251237,268.35881977614804,360.14394111384513,276.20715828408464,347.49482431212823,275.96520641285395,290.7685592533501,283.68464429749395,266.89023447514967,263.88175772137646,269.2589273945885,306.4173858310103,275.784062712523,267.0693867408539,271.5910487104512,298.04988456311196
334.9900653772452,267.21953515431284,268.3280876900035,265.24887223505164,292.005040417366,264.72135662140977,1536000,276.24497038926256,265.51171304545346,296.30960226496046,346.7190813933673,264.78485337379425,290.9035509860931,270.40161129989235,348.6240630448085,286.62186857251237,268.35881977614804,360.14394111384513,276.20715828408464,347.49482431212823,275.96520641285395,290.7685592533501,283.68464429749395,266.89023447514967,263.88175772137646,269.2589273945885,306.4173858310103,275.784062712523,267.0693867408539,271.5910487104512,298.04988456311196
334.9900653772452,267.21953515431284,268.3280876900035,265.24887223505164,292.005040417366,264.72135662140977,1537000,276.24497038926256,265.51171304545346,296.30960226496046,346.7190813933673,264.78485337379425,290.9035509860931,270.40161129989235,348.6240630448085,286.62186857251237,268.35881977614804,360.14394111384513,276.20715828408464,347.49482431212823,275.96520641285395,290.7685592533501,283.68464429749395,266.89023447514967,263.88175772137646,269.2589273945885,306.4173858310103,275.784062712523,267.0693867408539,271.5910487104512,298.04988456311196
334.9900653772452,267.21953515431284,268.3280876900035,265.24887223505164,292.005040417366,264.72135662140977,1538000,276.24497038926256,265.51171304545346,296.30960226496046,346.7190813933673,264.78485337379425,290.9035509860931,270.40161129989235,348.6240630448085,286.62186857251237,268.35881977614804,360.14394111384513,276.20715828408464,347.49482431212823,275.96520641285395,290.7685592533501,283.68464429749395,266.89023447514967,263.88175772137646,269.2589273945885,306.4173858310103,275.784062712523,267.0693867408539,271.5910487104512,298.04988456311196
334.9900653772452,267.21953515431284,268.3280876900035,265.24887223505164,292.005040417366,264.72135662140977,1539000,276.24497038926256,265.51171304545346,296.30960226496046,346.7190813933673,264.78485337379425,290.9035509860931,270.40161129989235,348.6240630448085,286.62186857251237,268.35881977614804,360.14394111384513,276.20715828408464,347.49482431212823,275.96520641285395,290.7685592533501,283.68464429749395,266.89023447514967,263.88175772137646,269.2589273945885,306.4173858310103,275.784062712523,267.0693867408539,271.5910487104512,298.04988456311196
334.9900653772452,267.21953515431284,268.3280876900035,265.24887223505164,292.005040417366,264.72135662140977,1540000,276.24497038926256,265.51171304545346,296.30960226496046,346.7190813933673,264.78485337379425,290.9035509860931,270.40161129989235,348.6240630448085,286.62186857251237,268.35881977614804,360.14394111384513,276.20715828408464,347.49482431212823,275.96520641285395,290.7685592533501,283.68464429749395,266.89023447514967,263.88175772137646,269.2589273945885,306.4173858310103,275.784062712523,267.0693867408539,271.5910487104512,298.04988456311196
334.9900653772452,267.21953515431284,268.3280876900035,265.24887223505164,292.005040417366,264.72135662140977,1541000,276.24497038926256,265.51171304545346,296.30960226496046,346.7190813933673,264.78485337379425,290.9035509860931,270.40161129989235,348.6240630448085,286.62186857251237,268.35881977614804,360.14394111384513,276.20715828408464,347.49482431212823,275.96520641285395,290.7685592533501,283.68464429749395,266.89023447514967,263.88175772137646,269.2589273945885,306.4173858310103,275.784062712523,267.0693867408539,271.5910487104512,298.04988456311196
334.9900653772452,267.21953515431284,268.3280876900035,265.24887223505164,292.005040417366,264.72135662140977,1542000,276.24497038926256,265.51171304545346,296.30960226496046,346.7190813933673,264.78485337379425,290.9035509860931,270.40161129989235,348.6240630448085,286.62186857251237,268.35881977614804,360.14394111384513,276.20715828408464,347.49482431212823,275.96520641285395,290.7685592533501,283.68464429749395,266.89023447514967,263.88175772137646,269.2589273945885,306.4173858310103,275.784062712523,267.0693867408539,271.5910487104512,298.04988456311196
334.9900653772452,267.21953515431284,268.3280876900035,265.24887223505164,292.005040417366,264.72135662140977,1543000,276.24497038926256,265.51171304545346,296.30960226496046,346.7190813933673,264.78485337379425,290.9035509860931,270.40161129989235,348.6240630448085,286.62186857251237,268.35881977614804,360.14394111384513,276.20715828408464,347.49482431212823,275.96520641285395,290.7685592533501,283.68464429749395,266.89023447514967,263.88175772137646,269.2589273945885,306.4173858310103,275.784062712523,267.0693867408539,271.5910487104512,298.04988456311196
334.9900653772452,267.21953515431284,268.3280876900035,265.24887223505164,292.005040417366,264.72135662140977,1544000,276.24497038926256,265.51171304545346,296.30960226496046,346.7190813933673,264.78485337379425,290.9035509860931,270.40161129989235,348.6240630448085,286.62186857251237,268.35881977614804,360.14394111384513,276.20715828408464,347.49482431212823,275.96520641285395,290.7685592533501,283.68464429749395,266.89023447514967,263.88175772137646,269.2589273945885,306.4173858310103,275.784062712523,267.0693867408539,271.5910487104512,298.04988456311196
334.9900653772452,267.21953515431284,268.3280876900035,265.24887223505164,292.005040417366,264.72135662140977,1545000,276.24497038926256,265.51171304545346,296.30960226496046,346.7190813933673,264.78485337379425,290.9035509860931,270.40161129989235,348.6240630448085,286.62186857251237,268.35881977614804,360.14394111384513,276.20715828408464,347.49482431212823,275.96520641285395,290.7685592533501,283.68464429749395,266.89023447514967,263.88175772137646,269.2589273945885,306.4173858310103,275.784062712523,267.0693867408539,271.5910487104512,298.04988456311196
334.9900653772452,267.21953515431284,268.3280876900035,265.24887223505164,292.005040417366,264.72135662140977,1546000,276.24497038926256,265.51171304545346,296.30960226496046,346.7190813933673,264.78485337379425,290.9035509860931,270.40161129989235,348.6240630448085,286.62186857251237,268.35881977614804,360.14394111384513,276.20715828408464,347.49482431212823,275.96520641285395,290.7685592533501,283.68464429749395,266.89023447514967,263.88175772137646,269.2589273945885,306.4173858310103,275.784062712523,267.0693867408539,271.5910487104512,298.04988456311196
334.9900653772452,267.21953515431284,268.3280876900035,265.24887223505164,292.005040417366,264.72135662140977,1547000,276.24497038926256,265.51171304545346,296.30960226496046,346.7190813933673,264.78485337379425,290.9035509860931,270.40161129989235,348.6240630448085,286.62186857251237,268.35881977614804,360.14394111384513,276.20715828408464,347.49482431212823,275.96520641285395,290.7685592533501,283.68464429749395,266.89023447514967,263.88175772137646,269.2589273945885,306.4173858310103,275.784062712523,267.0693867408539,271.5910487104512,298.04988456311196
334.9900653772452,267.21953515431284,268.3280876900035,265.24887223505164,292.005040417366,264.72135662140977,1548000,276.24497038926256,265.51171304545346,296.30960226496046,346.7190813933673,264.78485337379425,290.9035509860931,270.40161129989235,348.6240630448085,286.62186857251237,268.35881977614804,360.14394111384513,276.20715828408464,347.49482431212823,275.96520641285395,290.7685592533501,283.68464429749395,266.89023447514967,263.88175772137646,269.2589273945885,306.4173858310103,275.784062712523,267.0693867408539,271.5910487104512,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1549000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1550000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1551000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1552000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1553000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1554000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1555000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1556000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1557000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1558000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1559000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1560000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1561000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1562000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1563000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1564000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1565000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1566000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1567000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1568000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1569000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1570000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1571000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1572000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1573000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1574000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1575000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1576000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1577000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1578000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1579000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1580000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1581000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1582000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1583000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1584000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
334.9900653772452,268.3280876900035,268.35881977614804,265.51171304545346,292.66649003342377,264.78485337379425,1585000,283.68464429749395,266.89023447514967,296.30960226496046,346.7190813933673,265.24887223505164,292.005040417366,271.5910487104512,348.6240630448085,290.7685592533501,269.2589273945885,360.14394111384513,276.24497038926256,347.49482431212823,276.20715828408464,290.9035509860931,286.62186857251237,267.0693867408539,264.72135662140977,270.40161129989235,306.4173858310103,275.96520641285395,267.21953515431284,275.784062712523,298.04988456311196
