reward 15,reward 4,reward 5,reward 7,reward 22,reward 1,reward 25,reward 19,reward 6,reward 28,reward 20,reward 24,reward 8,reward 29,reward 23,reward 27,reward 10,reward 3,reward 14,reward 21,reward 13,reward 12,reward 9,reward 2,reward 11,reward 0,reward 17,reward 18,StepNum,reward 26,reward 16
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1123000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1124000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1125000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1126000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1127000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1128000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1129000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1130000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1131000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1132000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1133000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1134000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1135000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1136000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1137000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1138000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1139000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1140000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1141000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1142000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1143000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1144000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1145000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1146000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1147000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1148000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1149000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1150000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1151000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1152000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1153000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1154000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1155000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1156000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1157000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1158000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1159000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1160000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1161000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1162000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1163000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1164000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1165000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1166000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1167000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1168000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1169000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1170000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1171000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1172000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1173000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1174000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1175000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1176000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1177000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1178000,245.40544768445758,262.7439486407689
262.83578404272487,293.9208046688685,291.960407185817,281.15600842880343,254.6303520512573,319.4751906178201,246.24857287260315,257.01984240838914,282.8952778784988,243.25329685084077,256.2724177401012,252.949661818321,279.2878930879526,242.71824096221454,254.29904576142877,244.2905069333416,276.4620179166364,297.9332716612046,263.4791026255205,255.57177282983372,264.1699171651725,266.77206080299175,277.40696423445036,304.2452326550193,268.0604916256389,343.7166753395228,260.3805772496737,258.64832947660426,1179000,245.40544768445758,262.7439486407689
