reward 29,reward 22,reward 21,reward 2,reward 15,reward 23,reward 24,reward 19,reward 14,reward 1,reward 28,StepNum,reward 25,reward 20,reward 16,reward 3,reward 10,reward 0,reward 9,reward 7,reward 18,reward 8,reward 5,reward 12,reward 26,reward 13,reward 11,reward 6,reward 27,reward 17,reward 4
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2529000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2530000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2531000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2532000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2533000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2534000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2535000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2536000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2537000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2538000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2539000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2540000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2541000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2542000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2543000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2544000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2545000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2546000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2547000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2548000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2549000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2550000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2551000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2552000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2553000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2554000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2555000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2556000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2557000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2558000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2559000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2560000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2561000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2562000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2563000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2564000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2565000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2566000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2567000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2568000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2569000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2570000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2571000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2572000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2573000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2574000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2575000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2576000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2577000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2578000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2579000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2580000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2581000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2582000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2583000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2584000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
381.8522328216631,388.885396896826,389.2389938534999,442.8151909748533,399.6691474129541,384.7322363278444,384.57185476889725,392.5852744209765,399.8653269533957,456.88964910889484,382.008199257664,2585000,382.7778524438761,392.38225108803107,398.5042916585321,436.97123445188294,411.48695581828883,493.50767746503334,416.47044879337653,419.3399700571316,397.0377357626493,416.5976366056518,434.55645480050714,401.2157159419956,382.7081275842293,401.178321291526,410.44276166523,431.1876768872995,382.707651583907,397.3114981609271,435.45120987351015
