reward 1,reward 20,reward 2,reward 6,reward 10,reward 21,reward 7,reward 28,reward 11,reward 3,reward 13,reward 15,reward 14,reward 18,reward 24,reward 5,reward 29,reward 0,reward 8,reward 4,reward 9,reward 23,reward 25,reward 27,reward 26,StepNum,reward 16,reward 22,reward 17,reward 19,reward 12
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,875000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,876000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,877000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,878000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,879000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,880000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,881000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,882000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,883000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,884000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,885000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,886000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,887000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,888000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,889000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,890000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,891000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,892000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,893000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,894000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,895000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,896000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,897000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,898000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,899000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,900000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,901000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,902000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,903000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,904000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,905000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,906000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,907000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,908000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,909000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,910000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,911000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,912000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,913000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,914000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,915000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,916000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,917000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,918000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,919000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,920000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,921000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,922000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,923000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,924000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,925000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,926000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,927000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,928000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,141.79929960291463,235.30007207696863,181.417968174862,156.91624804365227,141.79739343779684,169.3056629232543,137.33664103538416,155.9076932313987,221.51293576449217,152.68316292438055,146.8193745365889,148.07025313400857,143.0217009936382,139.45647135680792,184.9781229062492,136.561604750225,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,140.4078566057835,138.88008384359824,138.2797018975997,138.63213925945277,929000,145.4209033097621,141.52553345157048,143.8787216207325,142.90071655417046,155.82211402603565
246.54143356399865,142.90071655417046,235.30007207696863,181.417968174862,156.91624804365227,141.79929960291463,169.3056629232543,138.2797018975997,155.9076932313987,221.51293576449217,154.37442402553503,148.07025313400857,152.68316292438055,143.8787216207325,140.4078566057835,184.9781229062492,137.33664103538416,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,141.52553345157048,139.45647135680792,138.63213925945277,138.88008384359824,930000,146.8193745365889,141.79739343779684,145.4209033097621,143.0217009936382,155.82211402603565
246.54143356399865,142.90071655417046,235.30007207696863,181.417968174862,156.91624804365227,141.79929960291463,169.3056629232543,138.2797018975997,155.9076932313987,221.51293576449217,154.37442402553503,148.07025313400857,152.68316292438055,143.8787216207325,140.4078566057835,184.9781229062492,137.33664103538416,287.4267288764338,163.31120651930706,187.01679984607057,161.8587703687228,141.52553345157048,139.45647135680792,138.63213925945277,138.88008384359824,931000,146.8193745365889,141.79739343779684,145.4209033097621,143.0217009936382,155.82211402603565
