reward 19,reward 11,reward 8,reward 29,StepNum,reward 1,reward 28,reward 25,reward 7,reward 22,reward 0,reward 15,reward 10,reward 17,reward 18,reward 9,reward 4,reward 27,reward 5,reward 2,reward 20,reward 16,reward 24,reward 12,reward 3,reward 13,reward 14,reward 21,reward 23,reward 6,reward 26
332.17923790804036,345.2162976377772,368.7829471585018,322.3946102560306,292000,404.3644537208348,322.4499256421668,325.7937135300934,370.36642033257067,328.88090469801494,407.2138798029901,340.66444094742985,345.23876552664177,337.09367395536333,332.8596324389739,360.6253000512107,376.39978915199316,322.512021558228,374.59167660652037,381.55710656275363,330.7792203360811,339.3407174280023,326.81458443067015,344.1370834945891,378.63919542927397,342.91913605282195,342.30458164705703,330.75564650566406,327.46308931882345,373.57528736992293,323.91003123928374
332.17923790804036,345.2162976377772,368.7829471585018,322.3946102560306,293000,404.3644537208348,322.4499256421668,325.7937135300934,370.36642033257067,328.88090469801494,407.2138798029901,340.66444094742985,345.23876552664177,337.09367395536333,332.8596324389739,360.6253000512107,376.39978915199316,322.512021558228,374.59167660652037,381.55710656275363,330.7792203360811,339.3407174280023,326.81458443067015,344.1370834945891,378.63919542927397,342.91913605282195,342.30458164705703,330.75564650566406,327.46308931882345,373.57528736992293,323.91003123928374
332.17923790804036,345.2162976377772,368.7829471585018,322.3946102560306,294000,404.3644537208348,322.4499256421668,325.7937135300934,370.36642033257067,328.88090469801494,407.2138798029901,340.66444094742985,345.23876552664177,337.09367395536333,332.8596324389739,360.6253000512107,376.39978915199316,322.512021558228,374.59167660652037,381.55710656275363,330.7792203360811,339.3407174280023,326.81458443067015,344.1370834945891,378.63919542927397,342.91913605282195,342.30458164705703,330.75564650566406,327.46308931882345,373.57528736992293,323.91003123928374
332.17923790804036,345.2162976377772,368.7829471585018,322.3946102560306,295000,404.3644537208348,322.4499256421668,325.7937135300934,370.36642033257067,328.88090469801494,407.2138798029901,340.66444094742985,345.23876552664177,337.09367395536333,332.8596324389739,360.6253000512107,376.39978915199316,322.512021558228,374.59167660652037,381.55710656275363,330.7792203360811,339.3407174280023,326.81458443067015,344.1370834945891,378.63919542927397,342.91913605282195,342.30458164705703,330.75564650566406,327.46308931882345,373.57528736992293,323.91003123928374
332.17923790804036,345.2162976377772,368.7829471585018,322.3946102560306,296000,404.3644537208348,322.4499256421668,325.7937135300934,370.36642033257067,328.88090469801494,407.2138798029901,340.66444094742985,345.23876552664177,337.09367395536333,332.8596324389739,360.6253000512107,376.39978915199316,322.512021558228,374.59167660652037,381.55710656275363,330.7792203360811,339.3407174280023,326.81458443067015,344.1370834945891,378.63919542927397,342.91913605282195,342.30458164705703,330.75564650566406,327.46308931882345,373.57528736992293,323.91003123928374
332.17923790804036,345.2162976377772,368.7829471585018,322.3946102560306,297000,404.3644537208348,322.4499256421668,325.7937135300934,370.36642033257067,328.88090469801494,407.2138798029901,340.66444094742985,345.23876552664177,337.09367395536333,332.8596324389739,360.6253000512107,376.39978915199316,322.512021558228,374.59167660652037,381.55710656275363,330.7792203360811,339.3407174280023,326.81458443067015,344.1370834945891,378.63919542927397,342.91913605282195,342.30458164705703,330.75564650566406,327.46308931882345,373.57528736992293,323.91003123928374
332.17923790804036,345.2162976377772,368.7829471585018,322.4499256421668,298000,404.3644537208348,322.512021558228,325.7937135300934,370.36642033257067,328.88090469801494,407.2138798029901,340.66444094742985,345.23876552664177,337.09367395536333,332.8596324389739,360.6253000512107,376.39978915199316,323.91003123928374,374.59167660652037,381.55710656275363,330.7792203360811,339.3407174280023,326.81458443067015,344.1370834945891,378.63919542927397,342.91913605282195,342.30458164705703,330.75564650566406,327.46308931882345,373.57528736992293,324.71725145488045
332.17923790804036,345.2162976377772,368.7829471585018,322.4499256421668,299000,404.3644537208348,322.512021558228,325.7937135300934,370.36642033257067,328.88090469801494,407.2138798029901,340.66444094742985,345.23876552664177,337.09367395536333,332.8596324389739,360.6253000512107,376.39978915199316,323.91003123928374,374.59167660652037,381.55710656275363,330.7792203360811,339.3407174280023,326.81458443067015,344.1370834945891,378.63919542927397,342.91913605282195,342.30458164705703,330.75564650566406,327.46308931882345,373.57528736992293,324.71725145488045
332.17923790804036,345.2162976377772,368.7829471585018,322.4499256421668,300000,404.3644537208348,322.512021558228,325.7937135300934,370.36642033257067,328.88090469801494,407.2138798029901,340.66444094742985,345.23876552664177,337.09367395536333,332.8596324389739,360.6253000512107,376.39978915199316,323.91003123928374,374.59167660652037,381.55710656275363,330.7792203360811,339.3407174280023,326.81458443067015,344.1370834945891,378.63919542927397,342.91913605282195,342.30458164705703,330.75564650566406,327.46308931882345,373.57528736992293,324.71725145488045
332.17923790804036,345.2162976377772,368.7829471585018,322.4499256421668,301000,404.3644537208348,322.512021558228,325.7937135300934,370.36642033257067,328.88090469801494,407.2138798029901,340.66444094742985,345.23876552664177,337.09367395536333,332.8596324389739,360.6253000512107,376.39978915199316,323.91003123928374,374.59167660652037,381.55710656275363,330.7792203360811,339.3407174280023,326.81458443067015,344.1370834945891,378.63919542927397,342.91913605282195,342.30458164705703,330.75564650566406,327.46308931882345,373.57528736992293,324.71725145488045
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,302000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,303000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,304000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,305000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,306000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,307000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,308000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,309000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,310000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,311000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,312000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,313000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,314000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,315000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,316000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,317000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,318000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,319000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,320000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,321000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,322000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,323000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,324000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,325000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,326000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,327000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,328000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,329000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,330000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,331000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,332000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,333000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,334000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,335000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,336000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,337000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,338000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,339000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,340000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,341000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,342000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,343000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,344000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,345000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,346000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,347000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
332.8596324389739,345.23876552664177,368.900481387694,322.512021558228,348000,404.3644537208348,323.91003123928374,326.81458443067015,370.36642033257067,330.75564650566406,407.2138798029901,342.30458164705703,360.6253000512107,339.3407174280023,337.09367395536333,368.7829471585018,376.39978915199316,324.71725145488045,374.59167660652037,381.55710656275363,332.17923790804036,340.66444094742985,327.46308931882345,345.2162976377772,378.63919542927397,344.1370834945891,342.91913605282195,330.7792203360811,328.88090469801494,373.57528736992293,325.7937135300934
