reward 22,reward 7,reward 2,reward 24,reward 1,reward 17,reward 3,reward 9,reward 26,StepNum,reward 25,reward 18,reward 28,reward 8,reward 15,reward 20,reward 6,reward 19,reward 14,reward 11,reward 4,reward 0,reward 21,reward 10,reward 23,reward 12,reward 27,reward 5,reward 29,reward 16,reward 13
355.6818527426006,391.0749670427263,441.3980236939136,348.52907473628443,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,344.934771802424,448000,345.1416297386471,366.19815694265316,339.97761498812116,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,349.3192679004593,371.00184415052337,340.2615774573452,408.9181463711209,330.9003931139018,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,348.52907473628443,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,344.934771802424,449000,345.1416297386471,366.19815694265316,339.97761498812116,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,349.3192679004593,371.00184415052337,340.2615774573452,408.9181463711209,330.9003931139018,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,348.52907473628443,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,344.934771802424,450000,345.1416297386471,366.19815694265316,339.97761498812116,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,349.3192679004593,371.00184415052337,340.2615774573452,408.9181463711209,330.9003931139018,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,348.52907473628443,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,344.934771802424,451000,345.1416297386471,366.19815694265316,339.97761498812116,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,349.3192679004593,371.00184415052337,340.2615774573452,408.9181463711209,330.9003931139018,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,348.52907473628443,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,344.934771802424,452000,345.1416297386471,366.19815694265316,339.97761498812116,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,349.3192679004593,371.00184415052337,340.2615774573452,408.9181463711209,330.9003931139018,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,348.52907473628443,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,344.934771802424,453000,345.1416297386471,366.19815694265316,339.97761498812116,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,349.3192679004593,371.00184415052337,340.2615774573452,408.9181463711209,330.9003931139018,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,348.52907473628443,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,344.934771802424,454000,345.1416297386471,366.19815694265316,339.97761498812116,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,349.3192679004593,371.00184415052337,340.2615774573452,408.9181463711209,330.9003931139018,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,348.52907473628443,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,344.934771802424,455000,345.1416297386471,366.19815694265316,339.97761498812116,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,349.3192679004593,371.00184415052337,340.2615774573452,408.9181463711209,330.9003931139018,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,348.52907473628443,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,344.934771802424,456000,345.1416297386471,366.19815694265316,339.97761498812116,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,349.3192679004593,371.00184415052337,340.2615774573452,408.9181463711209,330.9003931139018,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,348.52907473628443,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,344.934771802424,457000,345.1416297386471,366.19815694265316,339.97761498812116,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,349.3192679004593,371.00184415052337,340.2615774573452,408.9181463711209,330.9003931139018,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,348.52907473628443,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,344.934771802424,458000,345.1416297386471,366.19815694265316,339.97761498812116,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,349.3192679004593,371.00184415052337,340.2615774573452,408.9181463711209,330.9003931139018,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,348.52907473628443,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,344.934771802424,459000,345.1416297386471,366.19815694265316,339.97761498812116,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,349.3192679004593,371.00184415052337,340.2615774573452,408.9181463711209,330.9003931139018,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,348.52907473628443,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,344.934771802424,460000,345.1416297386471,366.19815694265316,339.97761498812116,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,349.3192679004593,371.00184415052337,340.2615774573452,408.9181463711209,330.9003931139018,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,348.52907473628443,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,344.934771802424,461000,345.1416297386471,366.19815694265316,339.97761498812116,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,349.3192679004593,371.00184415052337,340.2615774573452,408.9181463711209,330.9003931139018,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,348.52907473628443,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,344.934771802424,462000,345.1416297386471,366.19815694265316,339.97761498812116,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,349.3192679004593,371.00184415052337,340.2615774573452,408.9181463711209,330.9003931139018,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,348.52907473628443,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,344.934771802424,463000,345.1416297386471,366.19815694265316,339.97761498812116,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,349.3192679004593,371.00184415052337,340.2615774573452,408.9181463711209,330.9003931139018,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,348.52907473628443,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,344.934771802424,464000,345.1416297386471,366.19815694265316,339.97761498812116,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,349.3192679004593,371.00184415052337,340.2615774573452,408.9181463711209,330.9003931139018,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,348.52907473628443,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,344.934771802424,465000,345.1416297386471,366.19815694265316,339.97761498812116,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,349.3192679004593,371.00184415052337,340.2615774573452,408.9181463711209,330.9003931139018,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,348.52907473628443,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,344.934771802424,466000,345.1416297386471,366.19815694265316,339.97761498812116,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,349.3192679004593,371.00184415052337,340.2615774573452,408.9181463711209,330.9003931139018,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,348.52907473628443,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,344.934771802424,467000,345.1416297386471,366.19815694265316,339.97761498812116,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,349.3192679004593,371.00184415052337,340.2615774573452,408.9181463711209,330.9003931139018,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,348.52907473628443,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,344.934771802424,468000,345.1416297386471,366.19815694265316,339.97761498812116,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,349.3192679004593,371.00184415052337,340.2615774573452,408.9181463711209,330.9003931139018,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,348.52907473628443,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,344.934771802424,469000,345.1416297386471,366.19815694265316,339.97761498812116,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,349.3192679004593,371.00184415052337,340.2615774573452,408.9181463711209,330.9003931139018,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,348.52907473628443,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,344.934771802424,470000,345.1416297386471,366.19815694265316,339.97761498812116,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,349.3192679004593,371.00184415052337,340.2615774573452,408.9181463711209,330.9003931139018,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,348.52907473628443,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,344.934771802424,471000,345.1416297386471,366.19815694265316,339.97761498812116,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,349.3192679004593,371.00184415052337,340.2615774573452,408.9181463711209,330.9003931139018,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,348.52907473628443,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,344.934771802424,472000,345.1416297386471,366.19815694265316,339.97761498812116,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,349.3192679004593,371.00184415052337,340.2615774573452,408.9181463711209,330.9003931139018,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,348.52907473628443,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,344.934771802424,473000,345.1416297386471,366.19815694265316,339.97761498812116,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,349.3192679004593,371.00184415052337,340.2615774573452,408.9181463711209,330.9003931139018,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,474000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,475000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,476000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,477000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,478000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,479000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,480000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,481000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,482000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,483000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,484000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,485000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,486000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,487000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,488000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,489000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,490000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,491000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,492000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,493000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,494000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,495000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,496000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,497000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,498000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,499000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,500000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,501000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,502000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,503000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
355.6818527426006,391.0749670427263,441.3980236939136,349.3192679004593,446.0207764276793,366.82481712949766,435.3561975417414,380.2867603608944,345.1416297386471,504000,348.52907473628443,366.19815694265316,340.2615774573452,382.887896122621,369.8757552769142,355.95178626243154,401.9926776663359,363.5222480896834,369.8773628932794,373.1255629717947,413.3473771872668,447.3203149812548,355.78960747448036,376.9217977302163,351.1797483651803,371.00184415052337,344.934771802424,408.9181463711209,339.97761498812116,367.182626596038,369.937273557891
