reward 7,reward 15,reward 11,reward 9,reward 19,reward 29,reward 23,reward 10,reward 3,reward 6,reward 18,reward 14,reward 24,reward 25,reward 13,reward 8,reward 0,reward 26,reward 12,reward 27,reward 21,reward 5,StepNum,reward 17,reward 16,reward 20,reward 4,reward 1,reward 22,reward 28,reward 2
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,252.93442452988552,243.50836280624426,248.10515835337003,277.27516472251875,298.78803266782836,288.99602482429134,254.21064923740443,267.9216187364138,247.32833643899565,246.63083213677487,268.35254981138735,284.09223893105263,320.33415759863965,245.27188716047445,270.61438685725295,244.81667428278044,249.9763834183874,293.9028817606384,92000,263.86679135393507,265.1429069974418,251.34622884400414,298.74873305107184,318.32946953605017,248.79655439096382,243.90996762155058,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,252.93442452988552,243.50836280624426,248.10515835337003,277.27516472251875,298.78803266782836,288.99602482429134,254.21064923740443,267.9216187364138,247.32833643899565,246.63083213677487,268.35254981138735,284.09223893105263,320.33415759863965,245.27188716047445,270.61438685725295,244.81667428278044,249.9763834183874,293.9028817606384,93000,263.86679135393507,265.1429069974418,251.34622884400414,298.74873305107184,318.32946953605017,248.79655439096382,243.90996762155058,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,252.93442452988552,243.50836280624426,248.10515835337003,277.27516472251875,298.78803266782836,288.99602482429134,254.21064923740443,267.9216187364138,247.32833643899565,246.63083213677487,268.35254981138735,284.09223893105263,320.33415759863965,245.27188716047445,270.61438685725295,244.81667428278044,249.9763834183874,293.9028817606384,94000,263.86679135393507,265.1429069974418,251.34622884400414,298.74873305107184,318.32946953605017,248.79655439096382,243.90996762155058,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,252.93442452988552,243.50836280624426,248.10515835337003,277.27516472251875,298.78803266782836,288.99602482429134,254.21064923740443,267.9216187364138,247.32833643899565,246.63083213677487,268.35254981138735,284.09223893105263,320.33415759863965,245.27188716047445,270.61438685725295,244.81667428278044,249.9763834183874,293.9028817606384,95000,263.86679135393507,265.1429069974418,251.34622884400414,298.74873305107184,318.32946953605017,248.79655439096382,243.90996762155058,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,252.93442452988552,243.90996762155058,248.10515835337003,277.27516472251875,298.78803266782836,288.99602482429134,254.21064923740443,267.9216187364138,247.7753991773608,247.32833643899565,268.35254981138735,284.09223893105263,320.33415759863965,246.63083213677487,270.61438685725295,245.27188716047445,249.9763834183874,293.9028817606384,96000,263.86679135393507,265.1429069974418,251.34622884400414,298.74873305107184,318.32946953605017,248.79655439096382,244.81667428278044,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,254.21064923740443,244.81667428278044,248.79655439096382,277.27516472251875,298.78803266782836,288.99602482429134,262.8394179572326,267.9216187364138,248.10515835337003,247.7753991773608,268.35254981138735,284.09223893105263,320.33415759863965,247.32833643899565,270.61438685725295,246.63083213677487,251.34622884400414,293.9028817606384,97000,263.86679135393507,265.1429069974418,252.93442452988552,298.74873305107184,318.32946953605017,249.9763834183874,245.27188716047445,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,254.21064923740443,245.27188716047445,249.9763834183874,277.27516472251875,298.78803266782836,288.99602482429134,262.8394179572326,267.9216187364138,248.79655439096382,248.10515835337003,268.35254981138735,284.09223893105263,320.33415759863965,247.7753991773608,270.61438685725295,247.32833643899565,252.1878719006434,293.9028817606384,98000,263.86679135393507,265.1429069974418,252.93442452988552,298.74873305107184,318.32946953605017,251.34622884400414,246.63083213677487,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,254.21064923740443,245.27188716047445,249.9763834183874,277.27516472251875,298.78803266782836,288.99602482429134,262.8394179572326,267.9216187364138,248.79655439096382,248.10515835337003,268.35254981138735,284.09223893105263,320.33415759863965,247.7753991773608,270.61438685725295,247.32833643899565,252.1878719006434,293.9028817606384,99000,263.86679135393507,265.1429069974418,252.93442452988552,298.74873305107184,318.32946953605017,251.34622884400414,246.63083213677487,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,254.21064923740443,245.27188716047445,249.9763834183874,277.27516472251875,298.78803266782836,288.99602482429134,262.8394179572326,267.9216187364138,248.79655439096382,248.10515835337003,268.35254981138735,284.09223893105263,320.33415759863965,247.7753991773608,270.61438685725295,247.32833643899565,252.1878719006434,293.9028817606384,100000,263.86679135393507,265.1429069974418,252.93442452988552,298.74873305107184,318.32946953605017,251.34622884400414,246.63083213677487,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,254.21064923740443,245.27188716047445,249.9763834183874,277.27516472251875,298.78803266782836,288.99602482429134,262.8394179572326,267.9216187364138,248.79655439096382,248.10515835337003,268.35254981138735,284.09223893105263,320.33415759863965,247.7753991773608,270.61438685725295,247.32833643899565,252.1878719006434,293.9028817606384,101000,263.86679135393507,265.1429069974418,252.93442452988552,298.74873305107184,318.32946953605017,251.34622884400414,246.63083213677487,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,254.21064923740443,245.27188716047445,249.9763834183874,277.27516472251875,298.78803266782836,288.99602482429134,262.8394179572326,267.9216187364138,248.79655439096382,248.10515835337003,268.35254981138735,284.09223893105263,320.33415759863965,247.7753991773608,270.61438685725295,247.32833643899565,252.1878719006434,293.9028817606384,102000,263.86679135393507,265.1429069974418,252.93442452988552,298.74873305107184,318.32946953605017,251.34622884400414,246.63083213677487,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,254.21064923740443,245.27188716047445,249.9763834183874,277.27516472251875,298.78803266782836,288.99602482429134,262.8394179572326,267.9216187364138,248.79655439096382,248.10515835337003,268.35254981138735,284.09223893105263,320.33415759863965,247.7753991773608,270.61438685725295,247.32833643899565,252.1878719006434,293.9028817606384,103000,263.86679135393507,265.1429069974418,252.93442452988552,298.74873305107184,318.32946953605017,251.34622884400414,246.63083213677487,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,254.21064923740443,245.27188716047445,249.9763834183874,277.27516472251875,298.78803266782836,288.99602482429134,262.8394179572326,267.9216187364138,248.79655439096382,248.10515835337003,268.35254981138735,284.09223893105263,320.33415759863965,247.7753991773608,270.61438685725295,247.32833643899565,252.1878719006434,293.9028817606384,104000,263.86679135393507,265.1429069974418,252.93442452988552,298.74873305107184,318.32946953605017,251.34622884400414,246.63083213677487,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,254.21064923740443,245.27188716047445,249.9763834183874,277.27516472251875,298.78803266782836,288.99602482429134,262.8394179572326,267.9216187364138,248.79655439096382,248.10515835337003,268.35254981138735,284.09223893105263,320.33415759863965,247.7753991773608,270.61438685725295,247.32833643899565,252.1878719006434,293.9028817606384,105000,263.86679135393507,265.1429069974418,252.93442452988552,298.74873305107184,318.32946953605017,251.34622884400414,246.63083213677487,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,262.8394179572326,246.63083213677487,251.34622884400414,277.27516472251875,298.78803266782836,288.99602482429134,263.86679135393507,267.9216187364138,249.9763834183874,248.79655439096382,268.35254981138735,284.09223893105263,320.33415759863965,248.10515835337003,270.61438685725295,247.7753991773608,252.93442452988552,293.9028817606384,106000,263.9813588097254,265.1429069974418,254.21064923740443,298.74873305107184,318.32946953605017,252.1878719006434,247.32833643899565,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,262.8394179572326,246.63083213677487,251.34622884400414,277.27516472251875,298.78803266782836,288.99602482429134,263.86679135393507,267.9216187364138,249.9763834183874,248.79655439096382,268.35254981138735,284.09223893105263,320.33415759863965,248.10515835337003,270.61438685725295,247.7753991773608,252.93442452988552,293.9028817606384,107000,263.9813588097254,265.1429069974418,254.21064923740443,298.74873305107184,318.32946953605017,252.1878719006434,247.32833643899565,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,262.8394179572326,246.63083213677487,251.34622884400414,277.27516472251875,298.78803266782836,288.99602482429134,263.86679135393507,267.9216187364138,249.9763834183874,248.79655439096382,268.35254981138735,284.09223893105263,320.33415759863965,248.10515835337003,270.61438685725295,247.7753991773608,252.93442452988552,293.9028817606384,108000,263.9813588097254,265.1429069974418,254.21064923740443,298.74873305107184,318.32946953605017,252.1878719006434,247.32833643899565,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,262.8394179572326,247.32833643899565,252.1878719006434,277.27516472251875,298.78803266782836,288.99602482429134,263.86679135393507,267.9216187364138,251.34622884400414,249.9763834183874,268.35254981138735,284.09223893105263,320.33415759863965,248.79655439096382,270.61438685725295,248.10515835337003,254.21064923740443,293.9028817606384,109000,263.9813588097254,265.1429069974418,259.98272954823483,298.74873305107184,318.32946953605017,252.93442452988552,247.7753991773608,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,262.8394179572326,247.32833643899565,252.1878719006434,277.27516472251875,298.78803266782836,288.99602482429134,263.86679135393507,267.9216187364138,251.34622884400414,249.9763834183874,268.35254981138735,284.09223893105263,320.33415759863965,248.79655439096382,270.61438685725295,248.10515835337003,254.21064923740443,293.9028817606384,110000,263.9813588097254,265.1429069974418,259.98272954823483,298.74873305107184,318.32946953605017,252.93442452988552,247.7753991773608,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,262.8394179572326,247.32833643899565,252.1878719006434,277.27516472251875,298.78803266782836,288.99602482429134,263.86679135393507,267.9216187364138,251.34622884400414,249.9763834183874,268.35254981138735,284.09223893105263,320.33415759863965,248.79655439096382,270.61438685725295,248.10515835337003,254.21064923740443,293.9028817606384,111000,263.9813588097254,265.1429069974418,259.98272954823483,298.74873305107184,318.32946953605017,252.93442452988552,247.7753991773608,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,262.8394179572326,247.32833643899565,252.1878719006434,277.27516472251875,298.78803266782836,288.99602482429134,263.86679135393507,267.9216187364138,251.34622884400414,249.9763834183874,268.35254981138735,284.09223893105263,320.33415759863965,248.79655439096382,270.61438685725295,248.10515835337003,254.21064923740443,293.9028817606384,112000,263.9813588097254,265.1429069974418,259.98272954823483,298.74873305107184,318.32946953605017,252.93442452988552,247.7753991773608,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,262.8394179572326,247.32833643899565,252.1878719006434,277.27516472251875,298.78803266782836,288.99602482429134,263.86679135393507,267.9216187364138,251.34622884400414,249.9763834183874,268.35254981138735,284.09223893105263,320.33415759863965,248.79655439096382,270.61438685725295,248.10515835337003,254.21064923740443,293.9028817606384,113000,263.9813588097254,265.1429069974418,259.98272954823483,298.74873305107184,318.32946953605017,252.93442452988552,247.7753991773608,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,262.8394179572326,247.32833643899565,252.1878719006434,277.27516472251875,298.78803266782836,288.99602482429134,263.86679135393507,267.9216187364138,251.34622884400414,249.9763834183874,268.35254981138735,284.09223893105263,320.33415759863965,248.79655439096382,270.61438685725295,248.10515835337003,254.21064923740443,293.9028817606384,114000,263.9813588097254,265.1429069974418,259.98272954823483,298.74873305107184,318.32946953605017,252.93442452988552,247.7753991773608,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,262.8394179572326,247.32833643899565,252.1878719006434,277.27516472251875,298.78803266782836,288.99602482429134,263.86679135393507,267.9216187364138,251.34622884400414,249.9763834183874,268.35254981138735,284.09223893105263,320.33415759863965,248.79655439096382,270.61438685725295,248.10515835337003,254.21064923740443,293.9028817606384,115000,263.9813588097254,265.1429069974418,259.98272954823483,298.74873305107184,318.32946953605017,252.93442452988552,247.7753991773608,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,262.8394179572326,247.32833643899565,252.1878719006434,277.27516472251875,298.78803266782836,288.99602482429134,263.86679135393507,267.9216187364138,251.34622884400414,249.9763834183874,268.35254981138735,284.09223893105263,320.33415759863965,248.79655439096382,270.61438685725295,248.10515835337003,254.21064923740443,293.9028817606384,116000,263.9813588097254,265.1429069974418,259.98272954823483,298.74873305107184,318.32946953605017,252.93442452988552,247.7753991773608,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,262.8394179572326,247.32833643899565,252.1878719006434,277.27516472251875,298.78803266782836,288.99602482429134,263.86679135393507,267.9216187364138,251.34622884400414,249.9763834183874,268.35254981138735,284.09223893105263,320.33415759863965,248.79655439096382,270.61438685725295,248.10515835337003,254.21064923740443,293.9028817606384,117000,263.9813588097254,265.1429069974418,259.98272954823483,298.74873305107184,318.32946953605017,252.93442452988552,247.7753991773608,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,262.8394179572326,247.32833643899565,252.1878719006434,277.27516472251875,298.78803266782836,288.99602482429134,263.86679135393507,267.9216187364138,251.34622884400414,249.9763834183874,268.35254981138735,284.09223893105263,320.33415759863965,248.79655439096382,270.61438685725295,248.10515835337003,254.21064923740443,293.9028817606384,118000,263.9813588097254,265.1429069974418,259.98272954823483,298.74873305107184,318.32946953605017,252.93442452988552,247.7753991773608,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,262.8394179572326,247.49060149209703,252.1878719006434,277.27516472251875,298.78803266782836,288.99602482429134,263.86679135393507,267.9216187364138,251.34622884400414,249.9763834183874,268.35254981138735,284.09223893105263,320.33415759863965,248.79655439096382,270.61438685725295,248.10515835337003,254.21064923740443,293.9028817606384,119000,263.9813588097254,265.1429069974418,259.98272954823483,298.74873305107184,318.32946953605017,252.93442452988552,247.7753991773608,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,262.8394179572326,247.49060149209703,252.1878719006434,277.27516472251875,298.78803266782836,288.99602482429134,263.86679135393507,267.9216187364138,251.34622884400414,249.9763834183874,268.35254981138735,284.09223893105263,320.33415759863965,248.79655439096382,270.61438685725295,248.10515835337003,254.21064923740443,293.9028817606384,120000,263.9813588097254,265.1429069974418,259.98272954823483,298.74873305107184,318.32946953605017,252.93442452988552,247.7753991773608,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,262.8394179572326,247.7753991773608,252.93442452988552,277.27516472251875,298.78803266782836,288.99602482429134,263.86679135393507,267.9216187364138,252.1878719006434,251.34622884400414,268.35254981138735,284.09223893105263,320.33415759863965,249.9763834183874,270.61438685725295,248.79655439096382,254.99396526764644,293.9028817606384,121000,263.9813588097254,265.1429069974418,259.98272954823483,298.74873305107184,318.32946953605017,254.21064923740443,248.10515835337003,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,262.8394179572326,248.10515835337003,253.24093959002718,277.27516472251875,298.78803266782836,288.99602482429134,263.86679135393507,267.9216187364138,252.93442452988552,252.1878719006434,268.35254981138735,284.09223893105263,320.33415759863965,251.34622884400414,270.61438685725295,249.9763834183874,254.99396526764644,293.9028817606384,122000,263.9813588097254,265.1429069974418,259.98272954823483,298.74873305107184,318.32946953605017,254.21064923740443,248.79655439096382,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,262.8394179572326,248.10515835337003,253.24093959002718,277.27516472251875,298.78803266782836,288.99602482429134,263.86679135393507,267.9216187364138,252.93442452988552,252.1878719006434,268.35254981138735,284.09223893105263,320.33415759863965,251.34622884400414,270.61438685725295,249.9763834183874,254.99396526764644,293.9028817606384,123000,263.9813588097254,265.1429069974418,259.98272954823483,298.74873305107184,318.32946953605017,254.21064923740443,248.79655439096382,312.7024662745111
286.7734381886662,267.4470678590329,275.79541336599084,277.6169235693488,262.8394179572326,248.10515835337003,253.24093959002718,277.27516472251875,298.78803266782836,288.99602482429134,263.86679135393507,267.9216187364138,252.93442452988552,252.1878719006434,268.35254981138735,284.09223893105263,320.33415759863965,251.34622884400414,270.61438685725295,249.9763834183874,254.99396526764644,293.9028817606384,124000,263.9813588097254,265.1429069974418,259.98272954823483,298.74873305107184,318.32946953605017,254.21064923740443,248.79655439096382,312.7024662745111
288.99602482429134,267.9216187364138,277.27516472251875,284.09223893105263,263.86679135393507,248.79655439096382,254.21064923740443,277.6169235693488,312.7024662745111,293.9028817606384,263.9813588097254,268.35254981138735,253.24093959002718,252.93442452988552,270.61438685725295,286.7734381886662,320.33415759863965,252.1878719006434,275.79541336599084,251.34622884400414,259.98272954823483,298.74873305107184,125000,265.1429069974418,267.4470678590329,262.8394179572326,298.78803266782836,318.72530440116566,254.99396526764644,249.9763834183874,318.32946953605017
288.99602482429134,267.9216187364138,277.27516472251875,284.09223893105263,263.86679135393507,248.79655439096382,254.21064923740443,277.6169235693488,312.7024662745111,293.9028817606384,263.9813588097254,268.35254981138735,253.24093959002718,252.93442452988552,270.61438685725295,286.7734381886662,320.33415759863965,252.1878719006434,275.79541336599084,251.34622884400414,259.98272954823483,298.74873305107184,126000,265.1429069974418,267.4470678590329,262.8394179572326,298.78803266782836,318.72530440116566,254.99396526764644,249.9763834183874,318.32946953605017
288.99602482429134,267.9216187364138,277.27516472251875,284.09223893105263,263.86679135393507,248.79655439096382,254.21064923740443,277.6169235693488,312.7024662745111,293.9028817606384,263.9813588097254,268.35254981138735,253.24093959002718,252.93442452988552,270.61438685725295,286.7734381886662,320.33415759863965,252.1878719006434,275.79541336599084,251.34622884400414,259.98272954823483,298.74873305107184,127000,265.1429069974418,267.4470678590329,262.8394179572326,298.78803266782836,318.72530440116566,254.99396526764644,249.9763834183874,318.32946953605017
288.99602482429134,267.9216187364138,277.27516472251875,284.09223893105263,263.86679135393507,248.79655439096382,254.21064923740443,277.6169235693488,312.7024662745111,293.9028817606384,263.9813588097254,268.35254981138735,253.24093959002718,252.93442452988552,270.61438685725295,286.7734381886662,320.33415759863965,252.1878719006434,275.79541336599084,251.34622884400414,259.98272954823483,298.74873305107184,128000,265.1429069974418,267.4470678590329,262.8394179572326,298.78803266782836,318.72530440116566,254.99396526764644,249.9763834183874,318.32946953605017
288.99602482429134,267.9216187364138,277.27516472251875,284.09223893105263,263.86679135393507,248.79655439096382,254.21064923740443,277.6169235693488,312.7024662745111,293.9028817606384,263.9813588097254,268.35254981138735,253.24093959002718,252.93442452988552,270.61438685725295,286.7734381886662,320.33415759863965,252.1878719006434,275.79541336599084,251.34622884400414,259.98272954823483,298.74873305107184,129000,265.1429069974418,267.4470678590329,262.8394179572326,298.78803266782836,318.72530440116566,254.99396526764644,249.9763834183874,318.32946953605017
288.99602482429134,267.9216187364138,277.27516472251875,284.09223893105263,263.86679135393507,248.79655439096382,254.21064923740443,277.6169235693488,312.7024662745111,293.9028817606384,263.9813588097254,268.35254981138735,253.24093959002718,252.93442452988552,270.61438685725295,286.7734381886662,320.33415759863965,252.1878719006434,275.79541336599084,251.34622884400414,259.98272954823483,298.74873305107184,130000,265.1429069974418,267.4470678590329,262.8394179572326,298.78803266782836,318.72530440116566,254.99396526764644,249.9763834183874,318.32946953605017
288.99602482429134,267.9216187364138,277.27516472251875,284.09223893105263,263.86679135393507,248.79655439096382,254.21064923740443,277.6169235693488,312.7024662745111,293.9028817606384,263.9813588097254,268.35254981138735,253.24093959002718,252.93442452988552,270.61438685725295,286.7734381886662,320.33415759863965,252.1878719006434,275.79541336599084,251.34622884400414,259.98272954823483,298.74873305107184,131000,265.1429069974418,267.4470678590329,262.8394179572326,298.78803266782836,318.72530440116566,254.99396526764644,249.9763834183874,318.32946953605017
288.99602482429134,267.9216187364138,277.27516472251875,284.09223893105263,263.86679135393507,248.79655439096382,254.21064923740443,277.6169235693488,312.7024662745111,293.9028817606384,263.9813588097254,268.35254981138735,253.24093959002718,252.93442452988552,270.61438685725295,286.7734381886662,320.33415759863965,252.1878719006434,275.79541336599084,251.34622884400414,259.98272954823483,298.74873305107184,132000,265.1429069974418,267.4470678590329,262.8394179572326,298.78803266782836,318.72530440116566,254.99396526764644,249.9763834183874,318.32946953605017
288.99602482429134,267.9216187364138,277.27516472251875,284.09223893105263,263.86679135393507,248.79655439096382,254.21064923740443,277.6169235693488,312.7024662745111,293.9028817606384,263.9813588097254,268.35254981138735,253.24093959002718,252.93442452988552,270.61438685725295,286.7734381886662,320.33415759863965,252.1878719006434,275.79541336599084,251.34622884400414,259.98272954823483,298.74873305107184,133000,265.1429069974418,267.4470678590329,262.8394179572326,298.78803266782836,318.72530440116566,254.99396526764644,249.9763834183874,318.32946953605017
288.99602482429134,267.9216187364138,277.27516472251875,284.09223893105263,263.86679135393507,248.79655439096382,254.21064923740443,277.6169235693488,312.7024662745111,293.9028817606384,263.9813588097254,268.35254981138735,253.24093959002718,252.93442452988552,270.61438685725295,286.7734381886662,320.33415759863965,252.1878719006434,275.79541336599084,251.34622884400414,259.98272954823483,298.74873305107184,134000,265.1429069974418,267.4470678590329,262.8394179572326,298.78803266782836,318.72530440116566,254.99396526764644,249.9763834183874,318.32946953605017
288.99602482429134,267.9216187364138,277.27516472251875,284.09223893105263,263.86679135393507,248.79655439096382,254.21064923740443,277.6169235693488,312.7024662745111,293.9028817606384,263.9813588097254,268.35254981138735,253.24093959002718,252.93442452988552,270.61438685725295,286.7734381886662,320.33415759863965,252.1878719006434,275.79541336599084,251.34622884400414,259.98272954823483,298.74873305107184,135000,265.1429069974418,267.4470678590329,262.8394179572326,298.78803266782836,318.72530440116566,254.99396526764644,249.9763834183874,318.32946953605017
288.99602482429134,267.9216187364138,277.27516472251875,284.09223893105263,263.86679135393507,248.79655439096382,254.21064923740443,277.6169235693488,312.7024662745111,293.9028817606384,263.9813588097254,268.35254981138735,253.24093959002718,252.93442452988552,270.61438685725295,286.7734381886662,320.33415759863965,252.1878719006434,275.79541336599084,251.34622884400414,259.98272954823483,298.74873305107184,136000,265.1429069974418,267.4470678590329,262.8394179572326,298.78803266782836,318.72530440116566,254.99396526764644,249.9763834183874,318.32946953605017
288.99602482429134,267.9216187364138,277.27516472251875,284.09223893105263,263.86679135393507,248.79655439096382,254.21064923740443,277.6169235693488,312.7024662745111,293.9028817606384,263.9813588097254,268.35254981138735,253.24093959002718,252.93442452988552,270.61438685725295,286.7734381886662,320.33415759863965,252.1878719006434,275.79541336599084,251.34622884400414,259.98272954823483,298.74873305107184,137000,265.1429069974418,267.4470678590329,262.8394179572326,298.78803266782836,318.72530440116566,254.99396526764644,249.9763834183874,318.32946953605017
288.99602482429134,267.9216187364138,277.27516472251875,284.09223893105263,263.86679135393507,248.79655439096382,254.21064923740443,277.6169235693488,312.7024662745111,293.9028817606384,263.9813588097254,268.35254981138735,253.24093959002718,252.93442452988552,270.61438685725295,286.7734381886662,320.33415759863965,252.1878719006434,275.79541336599084,251.34622884400414,259.98272954823483,298.74873305107184,138000,265.1429069974418,267.4470678590329,262.8394179572326,298.78803266782836,318.72530440116566,254.99396526764644,249.9763834183874,318.32946953605017
288.99602482429134,267.9216187364138,277.27516472251875,284.09223893105263,263.86679135393507,248.79655439096382,254.21064923740443,277.6169235693488,312.7024662745111,293.9028817606384,263.9813588097254,268.35254981138735,253.24093959002718,252.93442452988552,270.61438685725295,286.7734381886662,320.33415759863965,252.1878719006434,275.79541336599084,251.34622884400414,259.98272954823483,298.74873305107184,139000,265.1429069974418,267.4470678590329,262.8394179572326,298.78803266782836,318.72530440116566,254.99396526764644,249.9763834183874,318.32946953605017
288.99602482429134,267.9216187364138,277.27516472251875,284.09223893105263,263.86679135393507,248.79655439096382,254.21064923740443,277.6169235693488,312.7024662745111,293.9028817606384,263.9813588097254,268.35254981138735,253.24093959002718,252.93442452988552,270.61438685725295,286.7734381886662,320.33415759863965,252.1878719006434,275.79541336599084,251.34622884400414,259.98272954823483,298.74873305107184,140000,265.1429069974418,267.4470678590329,262.8394179572326,298.78803266782836,318.72530440116566,254.99396526764644,249.9763834183874,318.32946953605017
288.99602482429134,267.9216187364138,277.27516472251875,284.09223893105263,263.86679135393507,248.79655439096382,254.21064923740443,277.6169235693488,312.7024662745111,293.9028817606384,263.9813588097254,268.35254981138735,253.24093959002718,252.93442452988552,270.61438685725295,286.7734381886662,320.33415759863965,252.1878719006434,275.79541336599084,251.34622884400414,259.98272954823483,298.74873305107184,141000,265.1429069974418,267.4470678590329,262.8394179572326,298.78803266782836,318.72530440116566,254.99396526764644,249.9763834183874,318.32946953605017
288.99602482429134,267.9216187364138,277.27516472251875,284.09223893105263,263.86679135393507,248.79655439096382,254.21064923740443,277.6169235693488,312.7024662745111,293.9028817606384,263.9813588097254,268.35254981138735,253.24093959002718,252.93442452988552,270.61438685725295,286.7734381886662,320.33415759863965,252.1878719006434,275.79541336599084,251.34622884400414,259.98272954823483,298.74873305107184,142000,265.1429069974418,267.4470678590329,262.8394179572326,298.78803266782836,318.72530440116566,254.99396526764644,249.9763834183874,318.32946953605017
288.99602482429134,267.9216187364138,277.27516472251875,284.09223893105263,263.86679135393507,248.79655439096382,254.21064923740443,277.6169235693488,312.7024662745111,293.9028817606384,263.9813588097254,268.35254981138735,253.24093959002718,252.93442452988552,270.61438685725295,286.7734381886662,320.33415759863965,252.1878719006434,275.79541336599084,251.34622884400414,259.98272954823483,298.74873305107184,143000,265.1429069974418,267.4470678590329,262.8394179572326,298.78803266782836,318.72530440116566,254.99396526764644,249.9763834183874,318.32946953605017
288.99602482429134,267.9216187364138,277.27516472251875,284.09223893105263,263.86679135393507,248.79655439096382,254.21064923740443,277.6169235693488,312.7024662745111,293.9028817606384,263.9813588097254,268.35254981138735,253.24093959002718,252.93442452988552,270.61438685725295,286.7734381886662,320.33415759863965,252.1878719006434,275.79541336599084,251.34622884400414,259.98272954823483,298.74873305107184,144000,265.1429069974418,267.4470678590329,262.8394179572326,298.78803266782836,318.72530440116566,254.99396526764644,249.9763834183874,318.32946953605017
288.99602482429134,267.9216187364138,277.27516472251875,284.09223893105263,263.86679135393507,248.79655439096382,254.21064923740443,277.6169235693488,312.7024662745111,293.9028817606384,263.9813588097254,268.35254981138735,253.24093959002718,252.93442452988552,270.61438685725295,286.7734381886662,320.33415759863965,252.1878719006434,275.79541336599084,251.34622884400414,259.98272954823483,298.74873305107184,145000,265.1429069974418,267.4470678590329,262.8394179572326,298.78803266782836,318.72530440116566,254.99396526764644,249.9763834183874,318.32946953605017
288.99602482429134,267.9216187364138,277.27516472251875,284.09223893105263,263.86679135393507,248.79655439096382,254.21064923740443,277.6169235693488,312.7024662745111,293.9028817606384,263.9813588097254,268.35254981138735,253.24093959002718,252.93442452988552,270.61438685725295,286.7734381886662,320.33415759863965,252.1878719006434,275.79541336599084,251.34622884400414,259.98272954823483,298.74873305107184,146000,265.1429069974418,267.4470678590329,262.8394179572326,298.78803266782836,318.72530440116566,254.99396526764644,249.9763834183874,318.32946953605017
288.99602482429134,267.9216187364138,277.27516472251875,284.09223893105263,263.86679135393507,248.79655439096382,254.21064923740443,277.6169235693488,312.7024662745111,293.9028817606384,263.9813588097254,268.35254981138735,253.24093959002718,252.93442452988552,270.61438685725295,286.7734381886662,320.33415759863965,252.1878719006434,275.79541336599084,251.34622884400414,259.98272954823483,298.74873305107184,147000,265.1429069974418,267.4470678590329,262.8394179572326,298.78803266782836,318.72530440116566,254.99396526764644,249.9763834183874,318.32946953605017
