reward 27,reward 2,StepNum,reward 1,reward 11,reward 14,reward 10,reward 12,reward 6,reward 23,reward 13,reward 9,reward 29,reward 21,reward 26,reward 3,reward 7,reward 28,reward 0,reward 16,reward 4,reward 24,reward 18,reward 15,reward 25,reward 20,reward 19,reward 22,reward 17,reward 8,reward 5
305.85602977532125,347.9386215549627,1343000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,308.6737914924923,328.54444770205725,332.1813594006932,300.83559144944275,312.4972325784272,306.1101834250345,342.21678061707837,335.26901236132795,301.0178719969489,366.5066092806689,319.0930829475483,341.30984615476393,308.6366242560349,318.01641356441297,327.10683401632605,306.9709612691292,316.49612025650276,316.76185104784304,311.84746546531557,318.49673504549764,334.1558695807252,335.8049277864794
305.85602977532125,347.9386215549627,1344000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,308.6737914924923,328.54444770205725,332.1813594006932,300.83559144944275,312.4972325784272,306.1101834250345,342.21678061707837,335.26901236132795,301.0178719969489,366.5066092806689,319.0930829475483,341.30984615476393,308.6366242560349,318.01641356441297,327.10683401632605,306.9709612691292,316.49612025650276,316.76185104784304,311.84746546531557,318.49673504549764,334.1558695807252,335.8049277864794
305.85602977532125,347.9386215549627,1345000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,308.6737914924923,328.54444770205725,332.1813594006932,300.83559144944275,312.4972325784272,306.1101834250345,342.21678061707837,335.26901236132795,301.0178719969489,366.5066092806689,319.0930829475483,341.30984615476393,308.6366242560349,318.01641356441297,327.10683401632605,306.9709612691292,316.49612025650276,316.76185104784304,311.84746546531557,318.49673504549764,334.1558695807252,335.8049277864794
305.85602977532125,347.9386215549627,1346000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,308.6737914924923,328.54444770205725,332.1813594006932,300.83559144944275,312.4972325784272,306.1101834250345,342.21678061707837,335.26901236132795,301.0178719969489,366.5066092806689,319.0930829475483,341.30984615476393,308.6366242560349,318.01641356441297,327.10683401632605,306.9709612691292,316.49612025650276,316.76185104784304,311.84746546531557,318.49673504549764,334.1558695807252,335.8049277864794
305.85602977532125,347.9386215549627,1347000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,308.6737914924923,328.54444770205725,332.1813594006932,300.83559144944275,312.4972325784272,306.1101834250345,342.21678061707837,335.26901236132795,301.0178719969489,366.5066092806689,319.0930829475483,341.30984615476393,308.6366242560349,318.01641356441297,327.10683401632605,306.9709612691292,316.49612025650276,316.76185104784304,311.84746546531557,318.49673504549764,334.1558695807252,335.8049277864794
305.85602977532125,347.9386215549627,1348000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,308.6737914924923,328.54444770205725,332.1813594006932,300.83559144944275,312.4972325784272,306.1101834250345,342.21678061707837,335.26901236132795,301.0178719969489,366.5066092806689,319.0930829475483,341.30984615476393,308.6366242560349,318.01641356441297,327.10683401632605,306.9709612691292,316.49612025650276,316.76185104784304,311.84746546531557,318.49673504549764,334.1558695807252,335.8049277864794
305.85602977532125,347.9386215549627,1349000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,308.6737914924923,328.54444770205725,332.1813594006932,300.83559144944275,312.4972325784272,306.1101834250345,342.21678061707837,335.26901236132795,301.0178719969489,366.5066092806689,319.0930829475483,341.30984615476393,308.6366242560349,318.01641356441297,327.10683401632605,306.9709612691292,316.49612025650276,316.76185104784304,311.84746546531557,318.49673504549764,334.1558695807252,335.8049277864794
305.85602977532125,347.9386215549627,1350000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,308.6737914924923,328.54444770205725,332.1813594006932,300.83559144944275,312.4972325784272,306.1101834250345,342.21678061707837,335.26901236132795,301.0178719969489,366.5066092806689,319.0930829475483,341.30984615476393,308.6366242560349,318.01641356441297,327.10683401632605,306.9709612691292,316.49612025650276,316.76185104784304,311.84746546531557,318.49673504549764,334.1558695807252,335.8049277864794
305.85602977532125,347.9386215549627,1351000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,308.6737914924923,328.54444770205725,332.1813594006932,300.83559144944275,312.4972325784272,306.1101834250345,342.21678061707837,335.26901236132795,301.0178719969489,366.5066092806689,319.0930829475483,341.30984615476393,308.6366242560349,318.01641356441297,327.10683401632605,306.9709612691292,316.49612025650276,316.76185104784304,311.84746546531557,318.49673504549764,334.1558695807252,335.8049277864794
305.85602977532125,347.9386215549627,1352000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,308.6737914924923,328.54444770205725,332.1813594006932,300.83559144944275,312.4972325784272,306.1101834250345,342.21678061707837,335.26901236132795,301.0178719969489,366.5066092806689,319.0930829475483,341.30984615476393,308.6366242560349,318.01641356441297,327.10683401632605,306.9709612691292,316.49612025650276,316.76185104784304,311.84746546531557,318.49673504549764,334.1558695807252,335.8049277864794
305.85602977532125,347.9386215549627,1353000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,308.6737914924923,328.54444770205725,332.1813594006932,300.83559144944275,312.4972325784272,306.1101834250345,342.21678061707837,335.26901236132795,301.0178719969489,366.5066092806689,319.0930829475483,341.30984615476393,308.6366242560349,318.01641356441297,327.10683401632605,306.9709612691292,316.49612025650276,316.76185104784304,311.84746546531557,318.49673504549764,334.1558695807252,335.8049277864794
305.85602977532125,347.9386215549627,1354000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,308.6737914924923,328.54444770205725,332.1813594006932,300.83559144944275,312.4972325784272,306.1101834250345,342.21678061707837,335.26901236132795,301.0178719969489,366.5066092806689,319.0930829475483,341.30984615476393,308.6366242560349,318.01641356441297,327.10683401632605,306.9709612691292,316.49612025650276,316.76185104784304,311.84746546531557,318.49673504549764,334.1558695807252,335.8049277864794
305.85602977532125,347.9386215549627,1355000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,308.6737914924923,328.54444770205725,332.1813594006932,300.83559144944275,312.4972325784272,306.1101834250345,342.21678061707837,335.26901236132795,301.0178719969489,366.5066092806689,319.0930829475483,341.30984615476393,308.6366242560349,318.01641356441297,327.10683401632605,306.9709612691292,316.49612025650276,316.76185104784304,311.84746546531557,318.49673504549764,334.1558695807252,335.8049277864794
305.85602977532125,347.9386215549627,1356000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,308.6737914924923,328.54444770205725,332.1813594006932,300.83559144944275,312.4972325784272,306.1101834250345,342.21678061707837,335.26901236132795,301.0178719969489,366.5066092806689,319.0930829475483,341.30984615476393,308.6366242560349,318.01641356441297,327.10683401632605,306.9709612691292,316.49612025650276,316.76185104784304,311.84746546531557,318.49673504549764,334.1558695807252,335.8049277864794
305.85602977532125,347.9386215549627,1357000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,308.6737914924923,328.54444770205725,332.1813594006932,300.83559144944275,312.4972325784272,306.1101834250345,342.21678061707837,335.26901236132795,301.0178719969489,366.5066092806689,319.0930829475483,341.30984615476393,308.6366242560349,318.01641356441297,327.10683401632605,306.9709612691292,316.49612025650276,316.76185104784304,311.84746546531557,318.49673504549764,334.1558695807252,335.8049277864794
305.85602977532125,347.9386215549627,1358000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,308.6737914924923,328.54444770205725,332.1813594006932,300.83559144944275,312.4972325784272,306.1101834250345,342.21678061707837,335.26901236132795,301.0178719969489,366.5066092806689,319.0930829475483,341.30984615476393,308.6366242560349,318.01641356441297,327.10683401632605,306.9709612691292,316.49612025650276,316.76185104784304,311.84746546531557,318.49673504549764,334.1558695807252,335.8049277864794
305.85602977532125,347.9386215549627,1359000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,308.6737914924923,328.54444770205725,332.1813594006932,300.83559144944275,312.4972325784272,306.1101834250345,342.21678061707837,335.26901236132795,301.0178719969489,366.5066092806689,319.0930829475483,341.30984615476393,308.6366242560349,318.01641356441297,327.10683401632605,306.9709612691292,316.49612025650276,316.76185104784304,311.84746546531557,318.49673504549764,334.1558695807252,335.8049277864794
305.85602977532125,347.9386215549627,1360000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,308.6737914924923,328.54444770205725,332.1813594006932,300.83559144944275,312.4972325784272,306.1101834250345,342.21678061707837,335.26901236132795,301.0178719969489,366.5066092806689,319.0930829475483,341.30984615476393,308.6366242560349,318.01641356441297,327.10683401632605,306.9709612691292,316.49612025650276,316.76185104784304,311.84746546531557,318.49673504549764,334.1558695807252,335.8049277864794
305.85602977532125,347.9386215549627,1361000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,308.6737914924923,328.54444770205725,332.1813594006932,300.83559144944275,312.4972325784272,306.1101834250345,342.21678061707837,335.26901236132795,301.0178719969489,366.5066092806689,319.0930829475483,341.30984615476393,308.6366242560349,318.01641356441297,327.10683401632605,306.9709612691292,316.49612025650276,316.76185104784304,311.84746546531557,318.49673504549764,334.1558695807252,335.8049277864794
305.85602977532125,347.9386215549627,1362000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,308.6737914924923,328.54444770205725,332.1813594006932,300.83559144944275,312.4972325784272,306.1101834250345,342.21678061707837,335.26901236132795,301.0178719969489,366.5066092806689,319.0930829475483,341.30984615476393,308.6366242560349,318.01641356441297,327.10683401632605,306.9709612691292,316.49612025650276,316.76185104784304,311.84746546531557,318.49673504549764,334.1558695807252,335.8049277864794
305.85602977532125,347.9386215549627,1363000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,308.6737914924923,328.54444770205725,332.1813594006932,300.83559144944275,312.4972325784272,306.1101834250345,342.21678061707837,335.26901236132795,301.0178719969489,366.5066092806689,319.0930829475483,341.30984615476393,308.6366242560349,318.01641356441297,327.10683401632605,306.9709612691292,316.49612025650276,316.76185104784304,311.84746546531557,318.49673504549764,334.1558695807252,335.8049277864794
305.85602977532125,347.9386215549627,1364000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,308.6737914924923,328.54444770205725,332.1813594006932,300.83559144944275,312.4972325784272,306.1101834250345,342.21678061707837,335.26901236132795,301.0178719969489,366.5066092806689,319.0930829475483,341.30984615476393,308.6366242560349,318.01641356441297,327.10683401632605,306.9709612691292,316.49612025650276,316.76185104784304,311.84746546531557,318.49673504549764,334.1558695807252,335.8049277864794
305.85602977532125,347.9386215549627,1365000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,308.6737914924923,328.54444770205725,332.1813594006932,300.83559144944275,312.4972325784272,306.1101834250345,342.21678061707837,335.26901236132795,301.0178719969489,366.5066092806689,319.0930829475483,341.30984615476393,308.6366242560349,318.01641356441297,327.10683401632605,306.9709612691292,316.49612025650276,316.76185104784304,311.84746546531557,318.49673504549764,334.1558695807252,335.8049277864794
305.85602977532125,347.9386215549627,1366000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,308.6737914924923,328.54444770205725,332.1813594006932,300.83559144944275,312.4972325784272,306.1101834250345,342.21678061707837,335.26901236132795,301.0178719969489,366.5066092806689,319.0930829475483,341.30984615476393,308.6366242560349,318.01641356441297,327.10683401632605,306.9709612691292,316.49612025650276,316.76185104784304,311.84746546531557,318.49673504549764,334.1558695807252,335.8049277864794
305.85602977532125,347.9386215549627,1367000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,308.6737914924923,328.54444770205725,332.1813594006932,300.83559144944275,312.4972325784272,306.1101834250345,342.21678061707837,335.26901236132795,301.0178719969489,366.5066092806689,319.0930829475483,341.30984615476393,308.6366242560349,318.01641356441297,327.10683401632605,306.9709612691292,316.49612025650276,316.76185104784304,311.84746546531557,318.49673504549764,334.1558695807252,335.8049277864794
305.85602977532125,347.9386215549627,1368000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,308.6737914924923,328.54444770205725,332.1813594006932,300.83559144944275,312.4972325784272,306.1101834250345,342.21678061707837,335.26901236132795,301.0178719969489,366.5066092806689,319.0930829475483,341.30984615476393,308.6366242560349,318.01641356441297,327.10683401632605,306.9709612691292,316.49612025650276,316.76185104784304,311.84746546531557,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1369000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1370000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1371000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1372000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1373000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1374000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1375000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1376000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1377000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1378000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1379000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1380000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1381000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1382000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1383000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1384000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1385000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1386000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1387000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1388000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1389000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1390000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1391000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1392000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1393000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1394000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1395000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1396000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1397000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1398000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
